Date,Open,High,Low,Close,Adj Close**,Volume
2018-12-31,140.03,140.18,132.52,133.37,133.37,"2,358,360,234"
2019-01-01,133.42,141.40,132.65,140.82,140.82,"2,258,709,868"
2019-01-02,141.52,156.93,140.65,155.05,155.05,"3,328,240,369"
2019-01-03,155.20,155.86,147.20,149.14,149.14,"2,676,164,880"
2019-01-04,148.91,156.88,147.91,154.58,154.58,"3,126,192,535"
2019-01-05,154.34,160.82,154.34,155.64,155.64,"3,338,211,928"
2019-01-06,155.80,159.37,152.09,157.75,157.75,"3,231,294,371"
2019-01-07,157.81,158.45,151.15,151.70,151.70,"2,712,108,388"
2019-01-08,151.97,153.63,148.67,150.36,150.36,"2,459,808,140"
2019-01-09,150.55,153.62,150.29,150.80,150.80,"2,369,241,197"
2019-01-10,150.84,152.15,126.53,128.63,128.63,"3,397,734,456"
2019-01-11,127.81,130.17,125.24,127.55,127.55,"2,667,585,234"
2019-01-12,127.53,128.67,125.45,125.97,125.97,"2,212,109,224"
2019-01-13,125.91,126.27,116.09,116.90,116.90,"2,268,263,944"
2019-01-14,116.98,130.86,116.97,129.07,129.07,"2,798,085,735"
2019-01-15,129.17,130.74,120.31,122.03,122.03,"2,735,449,164"
2019-01-16,121.81,127.12,121.44,123.55,123.55,"2,746,469,340"
2019-01-17,123.57,124.27,120.82,123.74,123.74,"2,594,091,285"
2019-01-18,123.65,123.84,120.24,121.01,121.01,"2,305,389,800"
2019-01-19,121.61,125.90,121.16,124.52,124.52,"3,048,261,797"
2019-01-20,124.63,125.07,118.70,119.47,119.47,"2,964,108,269"
2019-01-21,119.64,119.72,116.16,117.16,117.16,"2,421,720,343"
2019-01-22,117.11,119.66,114.68,118.75,118.75,"2,552,507,405"
2019-01-23,118.71,119.42,116.38,117.45,117.45,"2,556,952,198"
2019-01-24,117.46,118.03,116.01,117.36,117.36,"2,520,843,420"
2019-01-25,117.59,117.80,115.83,116.38,116.38,"2,606,881,898"
2019-01-26,116.37,118.08,115.98,116.49,116.49,"2,412,181,169"
2019-01-27,116.51,116.69,113.41,113.41,113.41,"2,775,888,287"
2019-01-28,113.29,113.69,103.34,106.59,106.59,"3,366,895,505"
2019-01-29,106.72,107.17,104.00,105.60,105.60,"2,900,418,606"
2019-01-30,105.41,109.45,104.84,108.91,108.91,"2,874,370,355"
2019-01-31,108.90,110.46,106.53,107.06,107.06,"2,828,796,031"
2019-02-01,107.15,108.64,105.05,107.61,107.61,"2,541,271,519"
2019-02-02,107.47,110.65,106.76,110.43,110.43,"2,385,157,838"
2019-02-03,110.49,110.83,106.56,107.49,107.49,"2,519,334,757"
2019-02-04,107.63,108.70,107.07,107.82,107.82,"2,491,888,675"
2019-02-05,107.63,108.13,106.91,107.44,107.44,"2,515,863,999"
2019-02-06,107.57,107.57,102.93,104.92,104.92,"2,593,048,199"
2019-02-07,104.84,106.06,104.41,104.54,104.54,"2,326,764,622"
2019-02-08,104.65,119.81,104.19,119.27,119.27,"3,656,841,347"
2019-02-09,119.21,120.69,118.00,119.43,119.43,"2,884,650,400"
2019-02-10,119.41,124.85,117.11,124.81,124.81,"3,148,766,590"
2019-02-11,124.87,124.87,120.31,121.30,121.30,"3,222,473,887"
2019-02-12,121.18,123.47,119.60,122.57,122.57,"3,149,576,429"
2019-02-13,122.54,125.55,121.61,122.55,122.55,"3,386,585,799"
2019-02-14,122.42,124.45,121.33,121.39,121.39,"3,331,701,628"
2019-02-15,121.45,123.66,121.37,122.10,122.10,"3,021,741,615"
2019-02-16,122.40,124.13,122.30,123.26,123.26,"2,905,833,287"
2019-02-17,123.18,134.46,123.09,133.60,133.60,"4,236,081,130"
2019-02-18,133.03,147.69,133.00,146.10,146.10,"5,387,525,773"
2019-02-19,146.40,149.93,145.13,145.35,145.35,"5,310,842,625"
2019-02-20,145.17,149.55,142.50,149.55,149.55,"4,500,094,965"
2019-02-21,149.35,149.35,144.56,146.13,146.13,"3,995,766,856"
2019-02-22,146.07,149.27,145.21,149.09,149.09,"3,731,099,284"
2019-02-23,148.68,159.13,147.33,158.80,158.80,"4,519,468,458"
2019-02-24,158.90,165.55,135.85,135.85,135.85,"5,957,715,043"
2019-02-25,135.50,142.53,135.48,139.82,139.82,"4,914,392,068"
2019-02-26,139.65,139.98,136.58,138.09,138.09,"3,791,292,839"
2019-02-27,138.03,141.34,131.60,136.13,136.13,"4,469,776,860"
2019-02-28,136.28,138.85,135.66,136.75,136.75,"4,535,438,953"
2019-03-01,136.84,139.00,136.43,136.44,136.44,"3,756,124,824"
2019-03-02,136.35,137.18,132.44,134.21,134.21,"3,747,176,425"
2019-03-03,134.79,135.85,131.33,132.25,132.25,"3,454,374,053"
2019-03-04,132.16,132.73,125.40,127.77,127.77,"4,008,171,341"
2019-03-05,127.79,138.23,126.74,137.82,137.82,"4,764,849,990"
2019-03-06,137.96,139.97,136.15,138.79,138.79,"4,589,054,219"
2019-03-07,138.94,140.86,137.27,138.03,138.03,"4,339,206,292"
2019-03-08,138.31,139.50,133.56,135.13,135.13,"4,678,816,794"
2019-03-09,134.89,139.12,134.68,137.97,137.97,"5,011,918,715"
2019-03-10,138.18,138.27,135.69,136.76,136.76,"4,578,438,499"
2019-03-11,136.85,137.35,133.10,133.83,133.83,"4,689,807,419"
2019-03-12,134.01,135.27,130.94,134.44,134.44,"4,709,988,000"
2019-03-13,134.61,134.61,132.72,133.26,133.26,"4,265,162,099"
2019-03-14,133.20,135.18,132.75,133.71,133.71,"4,476,532,147"
2019-03-15,133.57,138.40,133.57,137.69,137.69,"4,506,861,856"
2019-03-16,137.91,144.56,137.91,142.40,142.40,"4,839,003,569"
2019-03-17,142.24,142.37,139.32,140.00,140.00,"3,827,157,729"
2019-03-18,140.10,142.27,138.84,139.37,139.37,"4,551,739,879"
2019-03-19,139.25,140.99,139.14,140.52,140.52,"4,251,488,129"
2019-03-20,140.48,140.95,138.31,140.69,140.69,"4,664,134,462"
2019-03-21,140.48,141.00,135.86,136.64,136.64,"5,087,247,796"
2019-03-22,136.56,138.79,136.23,137.18,137.18,"4,490,899,266"
2019-03-23,137.04,139.39,136.91,138.24,138.24,"4,436,568,613"
2019-03-24,138.32,138.38,136.31,136.99,136.99,"4,266,845,458"
2019-03-25,137.08,137.70,133.49,135.03,135.03,"4,480,516,753"
2019-03-26,135.05,135.46,133.76,135.46,135.46,"4,499,271,679"
2019-03-27,135.45,141.08,135.34,140.99,140.99,"5,228,240,093"
2019-03-28,141.01,141.01,138.43,139.42,139.42,"4,163,212,475"
2019-03-29,139.34,142.55,138.05,142.50,142.50,"5,125,602,702"
2019-03-30,142.36,149.61,141.03,142.09,142.09,"5,144,662,127"
2019-03-31,142.14,142.19,140.70,141.51,141.51,"4,249,050,197"
2019-04-01,141.47,142.73,140.74,141.83,141.83,"4,611,999,536"
2019-04-02,141.84,165.23,141.64,163.96,163.96,"9,826,645,698"
2019-04-03,164.01,178.32,157.32,161.46,161.46,"10,622,456,246"
2019-04-04,161.43,164.93,155.24,158.05,158.05,"7,953,123,529"
2019-04-05,158.02,167.22,157.44,165.51,165.51,"7,531,316,908"
2019-04-06,165.51,172.52,161.80,165.95,165.95,"7,167,016,221"
2019-04-07,165.98,175.21,164.93,174.53,174.53,"7,596,176,020"
2019-04-08,174.45,184.38,174.16,180.26,180.26,"9,304,964,610"
2019-04-09,180.22,180.25,175.09,176.11,176.11,"7,632,529,578"
2019-04-10,176.07,183.13,175.23,177.34,177.34,"7,856,924,879"
2019-04-11,177.34,177.49,162.32,165.50,165.50,"7,859,383,417"
2019-04-12,165.34,166.13,161.03,164.74,164.74,"6,237,185,309"
2019-04-13,164.62,166.36,163.01,164.51,164.51,"4,959,301,561"
2019-04-14,164.48,168.59,162.78,167.84,167.84,"4,846,298,303"
2019-04-15,167.90,168.82,159.56,161.57,161.57,"5,672,311,824"
2019-04-16,161.53,167.67,160.89,167.62,167.62,"5,180,105,341"
2019-04-17,167.55,168.94,165.50,166.95,166.95,"5,596,102,715"
2019-04-18,166.91,175.37,166.67,173.81,173.81,"6,971,581,464"
2019-04-19,173.79,173.98,170.62,173.71,173.71,"6,541,053,061"
2019-04-20,173.72,176.71,171.79,173.75,173.75,"6,142,567,812"
2019-04-21,173.72,174.42,167.43,170.05,170.05,"6,005,571,688"
2019-04-22,170.02,173.07,168.73,171.87,171.87,"6,094,878,077"
2019-04-23,172.01,176.85,170.90,171.45,171.45,"7,097,827,092"
2019-04-24,171.35,171.57,161.98,165.83,165.83,"7,351,304,156"
2019-04-25,165.91,166.51,153.85,154.46,154.46,"6,820,332,362"
2019-04-26,154.58,158.03,152.09,156.35,156.35,"7,505,283,355"
2019-04-27,156.27,160.59,155.62,158.43,158.43,"5,863,109,118"
2019-04-28,158.50,159.57,157.13,157.30,157.30,"5,379,894,433"
2019-04-29,157.29,158.33,153.19,155.20,155.20,"6,053,776,253"
2019-04-30,155.17,162.43,155.17,162.17,162.17,"6,275,803,460"
2019-05-01,162.19,164.06,159.66,160.82,160.82,"5,789,172,433"
2019-05-02,160.85,162.94,160.06,162.12,162.12,"6,044,171,062"
2019-05-03,162.08,170.07,161.08,167.95,167.95,"7,299,410,672"
2019-05-04,167.89,170.65,161.79,164.03,164.03,"6,658,100,049"
2019-05-05,164.02,165.40,159.70,163.45,163.45,"5,938,415,562"
2019-05-06,163.34,175.76,159.99,172.65,172.65,"7,540,096,853"
2019-05-07,172.43,180.39,169.69,169.80,169.80,"8,411,140,170"
2019-05-08,169.90,172.18,166.41,170.95,170.95,"6,416,569,598"
2019-05-09,170.95,172.88,167.25,170.29,170.29,"6,546,914,198"
2019-05-10,170.31,175.89,168.99,173.14,173.14,"8,036,919,053"
2019-05-11,173.14,203.47,173.14,194.30,194.30,"12,578,331,654"
2019-05-12,194.16,201.88,183.65,187.33,187.33,"10,326,050,090"
2019-05-13,187.42,205.10,185.31,196.85,196.85,"10,367,149,039"
2019-05-14,196.74,217.87,196.05,217.15,217.15,"12,751,049,755"
2019-05-15,217.01,247.45,216.82,247.15,247.15,"13,460,006,534"
2019-05-16,246.94,275.39,245.80,264.01,264.01,"18,661,465,873"
2019-05-17,263.85,266.98,227.77,243.76,243.76,"16,037,551,694"
2019-05-18,243.91,246.36,233.10,234.60,234.60,"10,933,142,646"
2019-05-19,234.45,263.74,233.76,261.29,261.29,"12,049,250,894"
2019-05-20,261.27,261.55,241.80,251.86,251.86,"10,834,541,285"
2019-05-21,251.65,262.11,248.20,255.22,255.22,"11,545,049,593"
2019-05-22,255.00,258.80,242.73,244.70,244.70,"9,818,257,463"
2019-05-23,244.67,247.62,233.79,245.97,245.97,"10,671,663,487"
2019-05-24,245.99,255.26,243.24,249.48,249.48,"9,929,433,206"
2019-05-25,249.69,257.36,249.09,251.76,251.76,"8,924,985,385"
2019-05-26,251.72,269.17,247.25,267.07,267.07,"9,664,267,731"
2019-05-27,267.14,278.51,265.44,272.86,272.86,"12,074,664,736"
2019-05-28,272.59,274.32,267.51,271.77,271.77,"10,362,846,898"
2019-05-29,271.78,273.76,263.09,269.46,269.46,"9,819,132,174"
2019-05-30,269.55,287.20,247.35,255.86,255.86,"13,604,268,584"
2019-05-31,256.02,268.66,249.11,268.11,268.11,"11,255,023,515"
2019-06-01,268.43,273.56,263.52,265.39,265.39,"9,942,869,852"
2019-06-02,265.51,272.81,265.04,270.23,270.23,"8,744,111,713"
2019-06-03,270.09,270.33,251.26,252.61,252.61,"9,375,712,917"
2019-06-04,252.51,252.51,236.13,241.34,241.34,"10,132,549,747"
2019-06-05,241.50,248.14,239.98,247.05,247.05,"8,548,917,062"
2019-06-06,246.93,249.94,238.50,249.47,249.47,"8,265,146,806"
2019-06-07,249.34,254.35,246.60,250.93,250.93,"8,379,534,528"
2019-06-08,251.25,252.38,243.23,245.74,245.74,"7,225,996,863"
2019-06-09,245.54,245.97,229.26,233.09,233.09,"7,566,421,456"
2019-06-10,232.83,247.66,229.34,247.52,247.52,"8,141,159,848"
2019-06-11,247.86,248.66,239.83,245.78,245.78,"7,382,269,700"
2019-06-12,245.93,261.02,244.49,260.90,260.90,"8,645,598,618"
2019-06-13,260.91,262.16,255.60,256.17,256.17,"8,442,077,836"
2019-06-14,256.18,265.37,254.15,264.09,264.09,"8,676,891,267"
2019-06-15,263.93,271.51,262.12,269.02,269.02,"8,126,853,944"
2019-06-16,268.90,278.14,265.54,269.22,269.22,"9,676,746,453"
2019-06-17,269.09,275.44,268.35,274.35,274.35,"6,009,795,781"
2019-06-18,274.32,274.32,263.14,265.05,265.05,"6,205,242,504"
2019-06-19,265.06,270.33,264.75,269.43,269.43,"5,516,510,947"
2019-06-20,269.41,274.07,265.50,271.70,271.70,"6,408,981,097"
2019-06-21,271.74,295.30,271.74,294.91,294.91,"9,331,694,140"
2019-06-22,295.12,315.19,294.73,309.38,309.38,"10,613,731,255"
2019-06-23,309.42,318.57,305.76,307.83,307.83,"8,161,062,380"
2019-06-24,307.72,312.33,299.56,310.42,310.42,"8,205,712,062"
2019-06-25,310.68,318.13,307.64,318.13,318.13,"9,641,764,965"
2019-06-26,317.99,361.40,315.95,336.75,336.75,"16,437,084,081"
2019-06-27,336.96,343.43,278.57,294.27,294.27,"14,038,092,503"
2019-06-28,294.14,313.03,292.94,311.23,311.23,"11,514,656,820"
2019-06-29,311.28,322.04,294.75,320.06,320.06,"10,929,374,565"
2019-06-30,319.58,322.79,290.70,290.70,290.70,"10,303,111,000"
2019-07-01,290.27,301.03,280.02,293.64,293.64,"10,292,223,948"
2019-07-02,293.54,295.66,272.60,291.60,291.60,"10,618,413,952"
2019-07-03,291.76,303.34,291.40,303.10,303.10,"9,926,711,979"
2019-07-04,303.03,303.96,282.77,284.52,284.52,"8,403,513,106"
2019-07-05,284.38,293.92,282.69,288.00,288.00,"8,723,493,015"
2019-07-06,287.89,295.99,286.67,287.55,287.55,"7,674,615,025"
2019-07-07,287.60,310.14,286.11,305.70,305.70,"8,119,724,981"
2019-07-08,305.73,314.27,303.50,313.25,313.25,"9,078,905,628"
2019-07-09,313.33,318.22,305.29,308.88,308.88,"10,055,159,803"
2019-07-10,308.85,313.07,285.57,290.00,290.00,"11,679,985,167"
2019-07-11,289.95,290.02,266.09,268.70,268.70,"10,216,287,022"
2019-07-12,268.69,278.86,268.00,276.28,276.28,"8,148,936,015"
2019-07-13,276.29,276.69,263.07,269.46,269.46,"6,716,829,429"
2019-07-14,269.28,269.64,227.27,227.58,227.58,"8,578,339,386"
2019-07-15,227.97,235.03,210.39,229.78,229.78,"9,723,674,244"
2019-07-16,229.75,234.51,197.38,199.19,199.19,"9,036,620,494"
2019-07-17,199.07,217.98,193.99,211.48,211.48,"9,387,747,640"
2019-07-18,211.44,229.24,208.04,226.57,226.57,"9,327,816,059"
2019-07-19,226.66,226.94,215.84,221.33,221.33,"7,606,433,131"
2019-07-20,221.41,234.20,221.19,229.12,229.12,"7,976,245,988"
2019-07-21,229.17,229.86,219.03,225.63,225.63,"6,685,082,868"
2019-07-22,225.70,226.86,213.45,217.56,217.56,"6,338,843,919"
2019-07-23,217.57,218.52,209.64,212.73,212.73,"6,976,091,534"
2019-07-24,212.55,217.54,203.89,217.05,217.05,"7,168,982,843"
2019-07-25,216.97,224.25,216.14,219.62,219.62,"6,731,281,160"
2019-07-26,219.63,220.24,214.13,219.63,219.63,"5,729,852,178"
2019-07-27,219.62,223.52,204.90,207.41,207.41,"6,257,703,908"
2019-07-28,207.41,212.04,202.25,211.19,211.19,"5,504,887,934"
2019-07-29,211.12,213.93,208.76,211.27,211.27,"5,485,190,664"
2019-07-30,211.34,213.61,206.87,210.52,210.52,"5,489,918,859"
2019-07-31,210.49,218.65,210.44,218.65,218.65,"6,003,828,340"
2019-08-01,218.55,218.81,212.91,217.81,217.81,"5,965,442,642"
2019-08-02,217.88,222.18,215.98,217.87,217.87,"6,159,440,229"
2019-08-03,217.90,224.62,217.33,222.49,222.49,"5,697,798,687"
2019-08-04,222.58,224.23,218.49,222.67,222.67,"5,238,542,572"
2019-08-05,222.65,235.64,222.60,234.22,234.22,"7,765,060,287"
2019-08-06,234.25,239.12,223.55,226.02,226.02,"7,647,742,672"
2019-08-07,225.93,229.66,222.78,226.39,226.39,"7,020,342,210"
2019-08-08,226.52,226.77,216.52,220.94,220.94,"6,713,525,644"
2019-08-09,220.91,221.36,208.25,210.49,210.49,"6,964,818,795"
2019-08-10,210.53,213.73,203.79,206.73,206.73,"6,584,748,527"
2019-08-11,206.73,216.60,206.51,216.09,216.09,"6,440,605,605"
2019-08-12,216.06,216.14,210.95,211.29,211.29,"5,674,315,559"
2019-08-13,211.34,211.38,205.42,208.71,208.71,"5,946,313,205"
2019-08-14,208.60,209.07,186.33,186.61,186.61,"7,444,456,154"
2019-08-15,186.68,189.46,178.14,188.50,188.50,"8,197,244,441"
2019-08-16,188.64,188.91,180.38,185.44,185.44,"7,133,915,837"
2019-08-17,185.53,186.70,182.59,185.69,185.69,"5,512,696,513"
2019-08-18,185.84,197.52,183.69,194.49,194.49,"5,969,012,024"
2019-08-19,194.56,203.56,193.11,203.09,203.09,"6,145,148,692"
2019-08-20,202.81,203.02,195.62,196.57,196.57,"6,408,417,610"
2019-08-21,196.62,197.03,182.69,186.89,186.89,"7,775,772,700"
2019-08-22,186.94,194.42,183.38,191.33,191.33,"7,569,043,874"
2019-08-23,191.11,195.91,189.56,194.71,194.71,"6,658,162,377"
2019-08-24,194.67,194.78,187.63,191.29,191.29,"6,249,737,982"
2019-08-25,191.23,192.16,184.96,186.84,186.84,"5,826,017,143"
2019-08-26,186.74,193.44,186.74,188.93,188.93,"7,207,986,636"
2019-08-27,188.95,188.96,185.47,187.52,187.52,"6,042,327,402"
2019-08-28,187.50,187.93,172.19,173.89,173.89,"6,696,604,087"
2019-08-29,173.96,174.00,167.17,169.52,169.52,"7,129,569,083"
2019-08-30,169.49,170.77,167.07,168.83,168.83,"5,776,520,220"
2019-08-31,168.89,174.32,167.80,172.47,172.47,"5,830,212,249"
2019-09-01,172.46,173.70,169.53,171.63,171.63,"5,554,799,576"
2019-09-02,171.70,180.15,170.45,178.35,178.35,"6,503,447,137"
2019-09-03,178.36,182.35,175.97,179.50,179.50,"6,962,728,938"
2019-09-04,179.49,180.14,175.33,175.99,175.99,"5,938,120,494"
2019-09-05,175.97,176.16,171.75,174.22,174.22,"5,589,476,516"
2019-09-06,174.17,177.72,168.34,169.96,169.96,"6,797,611,878"
2019-09-07,169.96,180.85,169.44,178.26,178.26,"6,791,531,342"
2019-09-08,178.28,182.98,178.14,181.36,181.36,"6,472,677,266"
2019-09-09,181.36,184.15,177.42,181.15,181.15,"7,232,938,985"
2019-09-10,181.21,184.06,178.12,179.79,179.79,"6,291,476,772"
2019-09-11,179.84,181.76,176.50,178.73,178.73,"7,157,139,035"
2019-09-12,178.80,182.00,177.85,181.02,181.02,"5,838,605,477"
2019-09-13,180.98,181.50,178.58,181.11,181.11,"5,955,041,237"
2019-09-14,181.32,188.45,180.37,188.11,188.11,"6,500,686,511"
2019-09-15,188.07,190.40,186.45,189.79,189.79,"6,222,874,780"
2019-09-16,189.69,198.20,189.69,197.11,197.11,"8,242,029,488"
2019-09-17,197.11,213.73,196.72,208.61,208.61,"10,232,590,812"
2019-09-18,208.05,216.71,208.05,211.39,211.39,"9,194,634,557"
2019-09-19,211.25,222.87,204.69,221.28,221.28,"10,620,070,913"
2019-09-20,221.07,221.60,215.16,218.05,218.05,"8,027,974,273"
2019-09-21,217.90,220.96,215.00,215.52,215.52,"7,743,309,778"
2019-09-22,215.49,216.09,207.64,211.55,211.55,"7,812,854,576"
2019-09-23,211.71,211.84,201.89,201.92,201.92,"7,494,673,136"
2019-09-24,201.84,203.50,162.73,168.11,168.11,"11,757,739,233"
2019-09-25,168.13,174.72,164.91,170.89,170.89,"9,766,632,018"
2019-09-26,170.76,171.69,157.13,166.73,166.73,"7,848,286,154"
2019-09-27,166.65,175.61,163.21,174.71,174.71,"7,909,313,625"
2019-09-28,174.68,175.78,170.77,174.57,174.57,"6,895,423,445"
2019-09-29,174.61,175.21,167.00,170.50,170.50,"6,497,088,199"
2019-09-30,170.46,179.87,167.04,179.87,179.87,"7,552,915,148"
2019-10-01,180.21,185.05,175.81,177.34,177.34,"7,676,276,225"
2019-10-02,177.22,180.83,175.33,180.71,180.71,"6,335,595,250"
2019-10-03,180.70,180.80,172.60,175.20,175.20,"6,381,403,725"
2019-10-04,175.24,178.55,173.56,176.99,176.99,"6,248,928,449"
2019-10-05,176.95,177.71,173.07,176.35,176.35,"5,837,211,771"
2019-10-06,176.36,177.36,171.30,173.06,173.06,"5,852,890,674"
2019-10-07,172.94,182.36,171.53,181.19,181.19,"7,844,316,834"
2019-10-08,181.11,184.36,179.13,182.02,182.02,"7,466,282,780"
2019-10-09,182.04,194.30,180.67,193.29,193.29,"9,088,122,101"
2019-10-10,193.19,193.90,188.31,191.66,191.66,"8,375,913,276"
2019-10-11,191.80,195.32,181.66,182.57,182.57,"9,128,522,970"
2019-10-12,182.53,186.30,179.98,180.83,180.83,"7,494,328,840"
2019-10-13,180.86,185.08,180.32,182.08,182.08,"6,733,182,273"
2019-10-14,182.03,187.30,181.66,186.96,186.96,"7,276,520,699"
2019-10-15,186.98,187.76,179.46,181.41,181.41,"7,731,456,579"
2019-10-16,181.34,181.67,174.06,176.01,176.01,"7,691,244,590"
2019-10-17,175.91,178.90,174.57,178.03,178.03,"6,737,237,423"
2019-10-18,177.99,178.18,171.01,173.62,173.62,"7,566,257,807"
2019-10-19,173.65,175.61,172.22,172.91,172.91,"6,551,453,871"
2019-10-20,172.97,176.72,171.21,175.53,175.53,"6,801,091,120"
2019-10-21,175.52,177.74,173.29,174.92,174.92,"6,815,820,627"
2019-10-22,174.91,175.65,172.27,172.30,172.30,"6,990,951,966"
2019-10-23,172.26,172.42,157.46,162.40,162.40,"9,624,925,919"
2019-10-24,162.51,164.15,160.89,162.17,162.17,"7,300,917,537"
2019-10-25,162.19,183.00,161.97,181.52,181.52,"10,358,594,018"
2019-10-26,181.67,195.94,176.13,179.84,179.84,"13,831,784,986"
2019-10-27,179.93,188.16,177.68,184.24,184.24,"10,815,941,952"
2019-10-28,184.40,187.88,180.25,182.66,182.66,"10,406,734,124"
2019-10-29,182.67,191.85,182.36,190.34,190.34,"10,622,761,958"
2019-10-30,190.34,191.11,181.55,184.69,184.69,"10,484,902,804"
2019-10-31,184.80,188.75,180.07,183.97,183.97,"9,607,939,606"
2019-11-01,183.80,185.06,181.09,183.97,183.97,"9,145,611,130"
2019-11-02,184.02,185.71,182.80,183.93,183.93,"8,087,991,830"
2019-11-03,183.99,185.02,179.82,182.43,182.43,"8,760,247,744"
2019-11-04,182.32,188.02,181.82,186.36,186.36,"10,551,917,945"
2019-11-05,186.31,191.26,184.33,189.30,189.30,"10,024,177,342"
2019-11-06,189.11,193.55,188.67,191.59,191.59,"10,156,458,684"
2019-11-07,191.50,191.86,186.57,187.98,187.98,"9,081,247,799"
2019-11-08,187.92,188.82,182.54,184.21,184.21,"9,176,780,911"
2019-11-09,184.31,185.84,183.90,185.03,185.03,"7,277,418,704"
2019-11-10,184.94,190.92,184.69,189.48,189.48,"8,752,784,211"
2019-11-11,189.50,190.34,185.09,185.49,185.49,"7,877,424,106"
2019-11-12,185.56,187.95,184.19,186.84,186.84,"7,792,186,666"
2019-11-13,186.94,189.33,185.94,188.26,188.26,"7,343,173,596"
2019-11-14,188.27,188.63,184.99,186.00,186.00,"7,872,664,470"
2019-11-15,186.06,186.25,179.38,180.52,180.52,"8,815,678,477"
2019-11-16,180.50,184.16,179.99,183.35,183.35,"6,789,888,120"
2019-11-17,183.35,188.19,182.34,185.12,185.12,"7,364,325,471"
2019-11-18,185.04,186.93,179.18,180.56,180.56,"7,787,662,111"
2019-11-19,180.50,182.53,175.20,177.46,177.46,"7,536,699,743"
2019-11-20,177.42,178.99,175.29,175.70,175.70,"7,205,785,149"
2019-11-21,175.67,176.21,159.37,161.46,161.46,"8,546,371,325"
2019-11-22,161.51,163.03,142.34,150.27,150.27,"12,020,749,863"
2019-11-23,150.21,154.10,147.60,153.42,153.42,"8,289,198,330"
2019-11-24,153.43,153.97,142.83,142.83,142.83,"7,782,769,098"
2019-11-25,142.70,150.21,133.80,146.48,146.48,"10,962,753,356"
2019-11-26,146.40,150.00,145.22,148.97,148.97,"7,648,516,297"
2019-11-27,148.40,154.89,143.53,153.01,153.01,"8,778,095,308"
2019-11-28,153.07,156.61,151.09,151.72,151.72,"7,346,531,960"
2019-11-29,151.77,156.85,151.46,155.30,155.30,"7,503,898,278"
2019-11-30,155.29,156.69,151.23,152.54,152.54,"6,565,950,868"
2019-12-01,152.49,152.49,147.07,151.19,151.19,"7,102,780,298"
2019-12-02,151.18,152.12,147.61,149.06,149.06,"6,670,561,362"
2019-12-03,149.06,150.31,146.00,147.96,147.96,"6,204,379,850"
2019-12-04,147.92,150.68,145.00,146.75,146.75,"7,865,937,094"
2019-12-05,146.69,153.16,145.46,149.25,149.25,"6,745,910,228"
2019-12-06,149.40,149.67,147.61,149.19,149.19,"6,458,766,441"
2019-12-07,149.20,149.80,148.37,148.77,148.77,"5,911,233,284"
2019-12-08,148.74,152.39,148.31,151.26,151.26,"6,441,727,252"
2019-12-09,151.22,151.91,147.62,148.23,148.23,"6,744,206,747"
2019-12-10,148.18,148.56,144.91,146.27,146.27,"6,859,512,025"
2019-12-11,146.32,147.14,143.05,143.61,143.61,"7,037,180,049"
2019-12-12,143.62,145.75,141.44,145.60,145.60,"7,890,383,413"
2019-12-13,145.66,145.86,143.75,144.94,144.94,"7,264,810,247"
2019-12-14,144.95,145.53,142.43,142.87,142.87,"7,048,066,973"
2019-12-15,142.86,143.93,139.43,143.11,143.11,"7,235,153,411"
2019-12-16,143.14,143.22,132.46,133.61,133.61,"8,992,282,119"
2019-12-17,133.65,134.01,121.40,122.60,122.60,"9,057,166,141"
2019-12-18,122.66,133.39,119.78,133.09,133.09,"11,864,518,321"
2019-12-19,133.05,134.19,125.97,129.32,129.32,"9,564,699,140"
2019-12-20,129.38,129.76,126.99,129.07,129.07,"8,173,594,150"
2019-12-21,129.10,129.15,127.61,128.13,128.13,"7,449,064,703"
2019-12-22,128.10,133.16,127.93,132.37,132.37,"9,121,058,481"
2019-12-23,132.31,134.73,127.42,128.61,128.61,"9,622,497,693"
2019-12-24,128.63,131.67,127.31,129.06,129.06,"7,961,819,689"
2019-12-25,129.07,129.07,124.89,126.45,126.45,"8,418,019,054"
2019-12-26,126.49,130.90,125.41,126.36,126.36,"8,600,871,980"
2019-12-27,126.37,128.10,124.82,127.21,127.21,"8,299,390,176"
2019-12-28,127.21,130.26,126.90,128.32,128.32,"8,069,298,610"
2019-12-29,128.27,136.81,128.00,134.76,134.76,"9,708,776,786"
2019-12-30,134.80,136.76,131.55,132.63,132.63,"9,796,951,716"
2019-12-31,132.61,133.73,128.80,129.61,129.61,"8,936,866,397"
2020-01-01,129.63,132.84,129.20,130.80,130.80,"7,935,230,330"
2020-01-02,130.82,130.82,126.95,127.41,127.41,"8,032,709,256"
2020-01-03,127.41,134.55,126.49,134.17,134.17,"10,476,845,358"
2020-01-04,134.17,136.05,133.04,135.07,135.07,"7,430,904,515"
2020-01-05,135.07,139.41,135.05,136.28,136.28,"7,526,675,353"
